Unnamed: 0,MIR205HG,DLX6-AS1,LINC00491,POU6F2-AS2,ADAMTS9-AS2,AC037459.2,AC010226.1,AC011374.1,AC020891.2,ADAMTS9-AS1,AL513123.1,SOX21-AS1,PVT1,SFTA1P,LINC00393,AL355304.1,AL355388.1,LINC00355,SOX2-OT,AC105206.1,AL139385.1,AC083801.2,AC078778.1,LINC00392,AC005740.4,AC013731.1,AL023803.2,MAGI2-AS3,NAALADL2-AS2,AC010491.1,AC009121.1,AP000438.1,HOTAIR,LSAMP-AS1,C10orf91,MED4-AS1,AC068831.2,LINC00520,AC093510.2,MIR130B,AC097713.1,AC011005.4,AL358115.1,AC006238.1,AC105137.3,AL356299.2,HOTTIP,AC109454.3,AC017083.1,PART1,AC023034.1,AC107419.1,LINC00470,BCRP3,AP001094.2,UCA1,AC016737.1,AC010731.2,LINC00337,MIR31HG,MIR137HG,AL163952.1,LINC00462,LINC00472,AC036108.4,LINC00163,LINC00461,AL355472.4,AP002478.1,KCNH1-IT1,GDNF-AS1,AC011337.1,AC106795.2,LINC00536,C1orf132,AC018755.4,AL451050.2,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,AC078802.1,AC067930.5,MUC2,LINC00173,AC061975.6,MLIP-IT1,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,AC004034.1,AL589743.4,AL355472.3,LINC00518,LINC00184,LINC00211,PTGES2-AS1,STEAP2-AS1,AC090912.3,WASIR2,AC097717.1,LINC00504,LINC00261,STEAP3-AS1,AC005858.1,AC006305.1,MIAT,CCDC26,AP000424.1,HCG21,AL021395.1,FLJ12825,AL109761.1,AL357518.1,RMST,AC004832.1,PRICKLE2-AS1,AP000553.1,AL161908.1,LINC00534,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,PLCH1-AS1,POU6F2-AS1,LINC00460,AC025431.1,LINC00525,AC009403.2,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,Z99916.1,SRGAP3-AS2,AL022316.1,FAM138B,LINC00051,AL049830.3,H19,NAV2-AS2,AC005329.1,AP003064.2,AC092811.1,NKX2-1-AS1,LINC00501,TDRG1,CHODL-AS1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,AC080129.1,KCNQ5-AS1,ATP13A4-AS1,LINC00221,AC011483.1,LINC00443,AL645608.9,AC128709.1,ADARB2-AS1,AC112721.1,LINC00469,AC006372.1,RRM1-AS1,AC022762.1,CNTN4-AS1,TLR8-AS1,KIAA0087,AC069281.1,LINC00237,FAM181A-AS1,FNDC1-IT1,KIRREL3-AS1,AC100791.1,LNX1-AS1,AL161645.1,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,C11orf44,LINC00303,GRM7-AS3,AC079070.1,LINC00488,LINC00524,LINC00113,LINC00485,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AL033381.1,AC012050.1,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC068756.1,C17orf77,AC112518.1,AL139002.1,CLYBL-AS1,LINC00458
TCGA-21-5782-01,899,176,98,38,77,62,34,40,13,73,8,805,576,87,63,33,3,75,414,10,43,16,21,847,13,14,8,210,26,24,13,8,30,64,27,1,13,50,14,13,27,3,39,7,7,9,34,36,7,245,27,47,228,4,23,33,14,9,33,21,77,60,13,150,37,15,171,5,25,21,171,35,107,72,137,3,7,206,7,3,79,17,8,118,22,9,12,8,6,10,19,49,32,67,130,1,8,18,6,21,23,56,11,16,8,25,68,240,91,27,66,38,206,581,50,4,30,59,2,5,97,43,0,9,8,156,28,9,50,13,13,64,8,18,71,8,7,8,7,51,14,12,14,12,326,2,5,3,46,16,23,34,18,11,6,6,2,21,12,39,11,54,42,25,2,23,16,9,25,27,2,6,15,10,22,27,38,44,8,4,4,14,7,10,7,8,4,20,30,14,54,13,42,11,10,37,23,27,14,14,14,21,16,51,29,55,3,3,11,31,9,1,10,37,152,18,14,4,1,25,14,13,5,35
TCGA-21-5784-01,14193,42,121,171,26,17,23,305,22,34,6,426,690,584,2,6,0,0,94,1,80,0,11,0,2,13,41,378,0,30,0,2,1,32,113,3,2,3,5,5,3,2,24,3,6,3,33,0,5,44,1,33,227,2,5,12,6,0,25,18,1,1,6,71,2,4,0,0,8,22,1,17,21,6,42,39,0,2,16,2,0,37,3,8,11,0,1,1,1,12,3,0,31,27,0,0,13,0,0,7,22,5,4,3,6,14,0,290,97,43,1,4,76,10,8,1,9,2,0,2,1,170,0,2,1,4,8,0,8,0,0,5,0,2,5,4,0,1,0,578,27,0,0,0,363,2,2,5,19,78,0,3,1,1,0,0,3,1,1,0,70,2,0,5,0,61,0,1,1,0,0,0,0,3,0,0,0,18,1,0,0,0,26,17,0,0,0,1,5,0,0,0,0,1,0,0,0,1,0,0,11,0,0,18,0,1,6,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
TCGA-21-5786-01,6070,571,289,193,6,36,23,501,3,12,1,123,529,20,0,6,0,279,150,0,67,6,12,0,10,4,22,400,5,23,6,7,101,27,379,1,16,17,9,14,9,4,8,7,10,5,25,1,3,21,3,11,392,1,7,2,4,1,53,73,17,2,4,30,14,0,2,3,31,4,7,32,24,0,30,19,10,2,1,15,4,16,3,54,61,9,5,2,6,8,9,123,74,4,162,0,2,9,0,8,7,1,6,2,1,73,5,35,1,69,0,2,166,8,10,0,0,3,4,0,0,1,0,3,32,4,0,0,93,0,0,122,0,9,7,0,1,2,0,0,8,0,11,1,1818,0,23,1,0,13,2,2,1,0,0,1,1,0,5,1,2,0,2,0,5,10,0,4,0,1,0,5,0,0,0,4,56,31,3,0,0,0,1,3,0,0,0,1,0,2,0,0,0,3,0,2,0,0,0,1,0,24,0,2,0,2,0,53,0,0,0,1,0,2,0,3,0,0,25,8,0,0,0,0
TCGA-21-5787-01,45,9,74,0,14,30,19,5,6,8,1,22,5591,1525,0,1,0,133,6,4,115,0,12,0,2,9,11,235,5,8,5,0,37,2,49,1,4,12,0,7,0,0,7,18,4,7,0,0,3,6,0,1,1,1,18,1210,6,0,16,84,1,0,0,23,1,0,0,0,2,0,1,1,9,0,110,24,7,0,0,7,0,4,12,26493,8,6,0,0,2,0,6,48,7,1,126,0,0,2,0,15,1,0,1,0,2,5,0,1,23,0,7,0,107,11,351,0,0,48,1,0,1,9,0,0,0,2,21,0,0,0,0,6,0,2,3,0,0,0,3,122,6,0,0,0,450410,0,0,0,145,21,0,3,0,0,0,0,2,0,0,0,8,292,0,1,7,0,3,4,5,2,0,0,1,1,0,0,0,0,1,1,0,1,3,1,0,0,1,4,0,1,0,0,0,0,0,1,0,1,0,1,10,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,51,0,0,0,0
TCGA-21-A5DI-01,12810,256,155,114,2,11,5,129,26,1,29,173,691,4,0,20,0,0,97,0,36,12,21,2,1,17,17,145,23,57,21,0,7,1,16,1,13,4,1,6,7,25,28,3,9,20,4,1,6,1,2,0,0,3,15,6,60,14,15,801,0,0,0,179,6,0,3,26,1,4,93,83,31,1,125,4,7,0,34,0,1,12,25,90,198,0,10,2,7,5,0,0,22,18,0,0,7,1,8,3,12,1,9,6,0,0,4,78,0,48,0,2,825,10,10,0,0,10,13,0,0,1,0,3,0,0,3,0,6,0,1,84,0,4,8,0,0,0,1,0,2,0,2,0,139,2,1,2,9,0,0,0,7,0,1,0,0,0,2,0,0,1,0,0,4,6,0,3,0,0,1,1,0,1,0,0,2,22,2,1,0,4,1,4,0,1,7,0,2,0,0,0,0,2,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-22-0940-01,3482,227,369,27,16,16,27,43,16,16,23,89,930,212,3,15,0,0,59,1,98,12,37,2,4,12,17,835,17,49,6,1,82,1,9,1,13,1,4,3,0,13,20,5,13,7,7,42,5,39,12,29,188,5,6,9,23,0,8,211,0,1,0,91,23,0,4,0,62,0,6,48,37,3,170,25,8,4,4,3,16,56,7,247,20,4,1,1,6,4,0,137,23,31,12,1,10,0,0,0,251,0,12,17,6,33,4,446,81,19,9,0,471,33,7,0,0,3,1,2,3,2,0,2,0,2,29,0,4,0,3,51,0,64,3,1,1,2,3,8,81,0,0,1,70,2,2,2,18,15,1,1,0,1,1,1,0,0,0,2,8,0,4,2,1,9,69,4,2,0,1,3,0,2,1,0,3,6,4,0,0,0,2,8,1,0,6,1,2,0,1,1,7,7,0,0,0,2,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
TCGA-22-1011-01,7795,20,203,221,26,56,31,213,12,11,10,652,392,45,13,14,0,0,137,0,40,6,18,7,11,8,19,360,10,38,10,0,18,39,47,1,9,36,4,5,47,3,30,2,3,10,12,230,10,1225,15,28,262,3,21,48,13,4,15,94,1,53,5,63,7,1,0,11,0,5,177,28,41,1,127,30,5,4,3,28,0,13,28,22,23,0,11,0,4,4,0,2,87,25,11,3,12,9,7,3,3,3,3,7,2,49,4,72,2,37,1,4,1202,7,10,0,18,6,7,0,0,0,0,2,0,12,7,2,0,0,0,7,0,106,2,0,2,0,8,2,17,0,8,7,728,1,4,1,6,3,2,7,2,1,0,1,2,0,1,1,1,5,1,3,1,10,0,0,1,0,1,1,1,1,1,0,0,9,2,0,0,1,5,4,4,3,1,1,5,1,0,0,0,2,0,0,0,3,0,1,0,0,1,5,0,0,0,3,0,1,0,2,0,0,1,0,0,1,0,1,1,2,0,0
TCGA-22-1012-01,4519,197,151,12,9,23,5,14,8,4,14,582,668,40,713,10,0,42,1425,0,64,14,29,855,2,23,42,186,2,17,1,1,2,37,77,0,13,128,4,4,47,9,8,3,6,13,0,52,6,5,5,10,134,2,4,8,14,4,66,3,15,27,2,43,8,0,2,22,31,35,23,21,34,10,33,13,12,0,0,3,4,13,6,2,47,37,5,7,7,7,21,4,67,2,4,0,13,0,7,0,9,0,4,0,29,17,6,303,25,1,4,18,1528,9,8,0,0,2,3,1,0,7,0,3,0,111,4,0,0,0,0,35,0,1,8,0,0,2,7,45,7,0,26,8,154,30,6,0,27,14,0,7,0,0,0,1,3,0,2,1,13,1,8,1,5,12,3,3,1,0,2,7,0,2,2,0,0,6,2,3,0,1,6,2,1,1,0,0,3,7,0,0,0,0,0,4,0,2,0,0,0,0,0,1,0,0,0,1,5,0,1,7,0,0,0,0,5,1,0,0,0,0,0,0
TCGA-22-4591-01,3870,1033,186,354,29,22,22,83,6,7,1,1200,564,280,45,23,0,272,327,0,27,3,46,4,0,28,27,179,3,109,25,1,25,73,153,1,24,8,1,33,56,15,40,3,17,27,32,0,62,398,2,24,63,7,2,1,57,0,114,44,37,4,12,297,9,0,0,33,95,0,74,15,78,0,50,7,21,3,3,23,3,19,6,332,36,142,1,10,29,2,4,0,355,26,258,0,4,1,25,2,3,1,11,17,4,21,7,150,119,23,26,0,95,4,2,0,2299,13,6,1,0,4,0,7,0,3,2,0,5,0,0,1,0,3,4,0,0,5,13,10,8,0,0,2,160,0,50,4,26,45,1,0,3,1,3,1,0,0,2,4,60,0,2,3,0,45,0,3,0,0,0,4,0,0,0,14,0,9,0,0,1,1,0,8,0,6,0,5,0,1,0,0,0,0,0,1,0,2,0,0,1,0,2,0,7,0,0,1,0,6,3,0,0,0,0,4,0,0,0,0,2,0,0,0
TCGA-22-4594-01,9,54,341,96,13,31,31,1,13,52,0,122,844,69,0,8,1,124,81,0,53,4,30,0,6,11,5,716,4,9,2,0,149,3,32,2,5,2,2,12,0,3,5,1,8,5,0,18,1,12,6,0,22,48,0,1,16,0,58,5,0,3,5,33,2,1,24,12,24,0,11,0,58,0,72,23,8,7,0,2,0,7,2,3,48,49,0,3,8,1,2,103,16,10,39,0,26,1,5,0,29,0,13,6,2,55,0,3,1611,2,0,0,544,10,13,0,0,3,8,0,0,11,0,5,0,2,0,0,16,0,2,36,1,118,2,0,2,247,0,1,10,0,0,2,97,2,1,0,6,629,4,2,2,0,0,0,2,3,2,1,0,1,0,1,2,2,0,1,1,0,0,0,0,8,3,0,2,27,5,0,0,0,9,0,1,2,0,1,1,2,0,0,0,0,0,12,0,0,0,0,1,2,0,3,1,0,1,0,22,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0
TCGA-22-4595-01,1731,125,474,72,28,29,26,1289,4,13,17,897,409,37,166,17,0,157,72,2,167,73,29,8,9,27,16,757,542,26,18,2,10,27,38,6,36,393,2,26,12,16,115,2,11,31,13,25,20,111,26,0,653,4,15,605,20,12,130,41,1,40,9,68,26,2,14,6,33,2,19,203,99,1,91,28,21,0,9,22,9,27,8,4,26,21,12,2,11,5,9,2,57,17,279,0,24,32,5,6,6,1,10,2,2,22,3,724,86,378,0,1,587,10,51,0,0,2,3,3,0,3,0,7,4,195,2,3,12,0,5,16,0,13,1,0,0,3,14,6,15,0,0,22,4169,3,3,2,5,24,4,1,0,3,1,22,15,2,46,1,13,0,5,0,20,29,0,10,1,2,2,1,0,2,0,0,7,0,8,38,4,3,2,20,1,0,1,6,3,0,0,3,0,4,0,1,5,0,0,2,0,11,1,95,0,0,0,1,7,5,1,0,62,0,0,1,0,0,0,0,0,1,2,0
TCGA-22-4596-01,180,1,2,363,32,55,15,4,3,23,0,136,985,542,0,5,0,19,39,0,9,0,15,0,6,17,12,937,3,7,3,1,0,0,33,2,4,8,9,4,0,2,11,5,3,8,0,0,5,8,3,0,1,3,10,2,8,2,18,43,11,3,0,81,3,4,17,10,0,0,9,5,43,2,250,50,3,8,1,8,0,11,3,5,32,3,1,2,4,0,2,86,41,9,3,4,7,0,4,1,11,4,7,3,0,13,1,17,469,10,0,1,679,33,7,0,10,10,3,0,2,96,0,3,0,4,7,3,3,1,1,10,1,10,2,3,1,2,0,374,23,0,7,3,100,1,6,2,2,156,26,0,0,0,0,0,2,0,2,3,104,0,0,7,13,1,0,4,12,14,1,1,1,5,1,0,0,18,1,0,2,0,6,1,1,0,1,0,7,0,0,2,0,0,0,0,0,2,0,0,2,0,1,3,0,1,2,0,0,0,0,0,56,0,1,0,0,0,1,0,0,0,0,0
TCGA-22-4601-01,2122,327,100,23,10,8,8,58,8,2,6,478,685,82,270,4,2,2,3159,0,22,23,19,86,1,22,20,178,7,26,24,0,65,22,13,0,7,38,0,3,2,14,46,2,10,6,1,0,5,17,7,3,49,5,4,19,20,11,13,1,0,1,5,117,16,2,23,18,5,2,14,22,55,1,303,5,16,0,0,10,26,48,1,2,61,0,13,0,5,8,3,1,36,5,3,0,8,7,26,1,0,0,8,1,5,2,5,43,42,15,0,0,6253,9,4,0,4,13,3,0,0,1,0,2,3,7,0,0,1,0,2,1,0,0,2,0,2,2,1,0,3,0,2,7,220,0,3,1,7,9,5,2,3,1,0,1,0,0,0,1,20,8,2,0,1,17,1,0,0,0,1,1,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,12,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0
TCGA-22-4604-01,3462,272,395,148,34,91,19,157,28,19,13,786,1782,109,539,24,0,2,5685,3,42,21,44,300,15,15,78,1044,110,14,23,0,56,19,55,0,15,1297,3,10,91,33,48,0,29,74,2,31,11,53,21,43,40,4,10,32,24,13,15,1,0,123,224,200,33,1,2,19,32,19,29,43,62,9,84,43,11,4,6,5,4,63,14,7,65,23,34,1,2,7,9,0,59,11,10,0,11,2,23,3,4,3,7,6,19,37,3,445,0,7,0,25,886,35,4,0,8,58,7,0,1,1,0,3,1,47,14,1,2,1,4,4,0,7,11,2,1,1,9,0,26,0,12,81,18100,0,48,1,4,1,5,1,1,2,3,3,1,0,1,9,0,0,23,1,0,34,16,8,0,0,1,11,0,3,0,11,100,0,6,7,0,1,8,0,3,5,6,3,0,2,0,3,1,8,0,3,1,0,0,0,0,51,0,2,0,2,0,0,0,1,6,5,1,0,0,41,0,0,0,0,0,0,0,0
TCGA-22-4607-01,7993,89,48,50,14,41,16,110,54,12,7,291,670,118,6,1,1,0,115,0,34,15,20,0,5,14,17,539,102,10,4,0,1,0,54,0,27,64,0,12,55,4,12,1,13,4,13,0,5,11,0,0,0,1,4,94,5,0,52,169,0,0,4,115,5,0,9,9,23,1,20,3,108,2,84,8,16,3,4,5,3,25,6,8,6,0,22,1,3,5,11,0,22,3,0,0,83,0,2,159,26,3,5,6,8,31,6,20,2,21,2,0,44,3,22,0,0,6,4,0,0,23,0,9,0,80,3,0,1,0,0,14,0,46,2,0,0,1,1,88,150,0,0,5,135,0,3,2,60,0,2,4,0,2,0,0,3,0,225,1,0,0,0,6,0,11,0,2,1,0,0,0,0,8,1,2,0,13,2,0,2,0,3,0,0,9,6,1,3,2,0,0,0,0,22,0,0,0,0,0,6,0,0,30,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-22-4613-01,1461,93,82,70,2,12,4,43,15,4,10,666,896,21,248,12,0,36,612,0,36,66,18,8,2,17,6,80,2,17,3,0,0,17,19,1,8,14,0,12,2,5,11,2,17,3,1,23,5,48,6,9,65,0,0,28,25,2,28,0,0,17,12,37,28,1,9,3,19,12,8,5,17,1,24,11,7,2,1,11,6,52,14,0,43,46,1,6,6,11,2,9,45,1,49,0,1,1,5,0,0,0,3,1,9,3,5,103,9,16,4,0,200,9,0,0,41,3,2,0,0,1,0,2,1,46,0,0,12,1,0,9,0,3,3,1,0,0,12,0,2,0,8,5,761,1,3,0,7,1,1,14,0,2,0,1,0,0,0,0,0,90,0,0,1,106,3,2,0,0,0,4,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
TCGA-22-5471-01,4150,223,152,85,7,29,49,220,7,3,58,629,1221,22,17,36,0,68,700,0,82,101,55,90,2,22,35,231,281,36,10,4,135,55,510,3,13,228,2,18,67,14,16,1,15,7,41,32,23,78,3,68,52,0,7,224,18,18,53,4,1,158,76,214,12,1,6,22,14,0,8,23,40,4,101,7,17,0,3,11,15,96,2,11,149,4,27,6,23,5,2,0,47,25,5,0,32,15,9,1,2,1,15,13,154,18,3,137,1,4,6,3,653,9,35,0,0,36,16,0,1,2,0,0,11,22,0,1,23,4,1,646,0,15,40,0,0,0,7,21,25,0,6,3,167,0,0,2,1,0,4,0,4,0,0,4,0,0,0,5,0,0,21,1,5,28,28,2,2,13,0,0,0,1,0,16,25,13,4,4,7,0,5,0,13,4,9,1,3,2,0,0,3,45,0,3,0,7,0,2,0,11,1,1,0,0,3,0,2,4,6,0,0,0,0,0,0,0,27,0,0,114,1,0
TCGA-22-5472-01,3752,91,1,0,15,63,20,244,30,31,3,1353,591,738,4,10,4,0,269,3,98,5,7,0,10,16,45,441,9,25,3,1,0,25,49,0,4,6,3,6,47,3,18,11,5,5,1,0,14,20,1,0,50,8,5,34,9,1,13,188,2,2,5,319,3,4,5,16,5,3,197,51,68,1,117,6,20,5,2,0,0,10,28,44,26,0,17,2,4,4,32,0,9,104,0,0,10,0,7,0,11,3,15,3,4,27,1,7,290,38,3,3,112,9,6,0,0,9,0,1,2,129,0,0,0,5,1,0,0,0,0,13,0,1,5,3,2,0,3,341,8,0,5,1,6114,0,1,24,61,153,2,5,0,0,3,2,2,0,0,2,264,0,2,3,5,21,1,2,20,0,0,0,2,1,1,0,1,118,0,0,1,0,47,0,2,1,0,1,1,2,0,0,1,1,7,0,1,4,0,0,6,0,0,8,0,0,3,1,0,0,0,0,2,1,0,0,0,0,0,0,5,0,0,0
TCGA-22-5473-01,6831,585,149,369,14,29,26,220,11,6,115,815,1202,294,6,21,0,102,1548,0,72,24,9,0,16,11,33,327,120,15,3,0,25,69,114,0,5,42,3,13,51,20,21,5,10,7,5,149,8,89,10,39,5,3,1,3,14,48,33,39,24,3,5,47,42,0,1,58,16,11,0,28,48,1,31,12,5,2,2,5,5,70,2,6,86,0,3,4,0,15,0,118,642,35,3,0,6,3,17,0,1,1,6,1,7,23,0,754,148,6,4,1,196,27,0,0,9,3,0,0,0,2,0,3,9,13,1,0,0,0,1,11,2,8,1,0,1,0,5,9,13,0,0,3,139,0,1,0,8,45,1,0,3,1,0,3,0,0,0,2,2,0,0,1,0,59,16,6,1,0,1,3,1,0,0,66,0,1,1,0,0,0,0,5,7,0,3,14,2,1,0,0,0,1,0,0,2,0,0,0,0,2,0,0,8,1,0,1,0,1,7,0,2,0,0,0,0,0,0,0,0,0,0,1
TCGA-22-5474-01,5116,530,65,103,17,76,41,60,26,13,36,824,958,23,1,14,4,1,3492,0,176,14,18,0,9,32,29,501,1,17,4,2,26,3,111,0,13,8,3,9,94,14,36,12,11,4,15,0,8,57,8,5,0,3,0,123,9,49,27,52,0,12,10,38,20,0,3,99,33,4,1,16,38,5,134,12,16,7,4,5,3,100,2,20,36,17,3,8,3,5,64,0,645,30,5,0,10,0,51,4,37,2,10,1,11,30,6,8,18,9,1,2,1565,13,9,0,35,16,8,0,0,5,0,3,2,14,8,0,2,1,0,11,0,82,10,0,0,4,7,4,27,0,0,3,158,1,3,3,40,1,1,2,4,0,0,3,4,0,0,2,0,1,8,11,0,38,1,4,1,0,1,0,0,0,1,0,2,3,2,1,5,0,2,4,1,1,1,1,0,4,0,1,1,1,1,1,0,6,0,3,1,9,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3
TCGA-22-5477-01,2833,2002,329,147,27,36,17,18,71,17,77,3261,1119,207,234,41,1,0,6900,0,103,294,34,1,1,18,140,557,8,48,16,5,35,17,61,2,4,4,35,91,1130,18,24,4,30,8,3,47,24,121,12,79,330,5,17,8,34,118,31,23,3,243,6,367,33,2,15,21,72,2,6,36,72,8,87,1,22,4,2,45,3,65,5,6,41,20,2,11,11,27,2,122,902,36,24,0,5,4,2,4,8,1,3,4,86,5,12,820,88,7,0,0,3673,19,0,0,0,21,5,0,4,11,0,3,17,55,1,0,1,3,2,2,0,10,12,1,1,3,39,56,2,1,0,23,259,0,44,6,7,33,3,0,1,2,0,0,0,1,0,0,16,0,0,5,0,18,7,3,1,0,0,13,0,1,2,2,21,6,0,0,0,1,0,39,7,0,0,11,0,0,2,0,0,0,0,3,0,0,0,0,2,38,2,1,10,1,0,1,0,1,7,1,0,0,0,11,0,5,0,0,0,0,0,0
TCGA-22-5478-01,5034,618,223,506,17,29,19,21,22,24,1,71,379,130,1,40,4,100,138,0,35,11,10,2,5,14,25,472,33,41,17,1,5,13,18,1,19,11,1,17,66,7,40,5,16,20,84,0,30,343,9,32,253,2,12,3,9,0,141,33,190,119,0,91,76,3,9,7,3,46,368,13,24,1,64,24,4,1,1,18,2,16,10,5,33,3,3,5,1,13,1,55,88,45,217,0,6,29,5,2,14,0,4,12,20,46,10,834,61,8,1,0,340,12,7,0,1,60,1,0,2,42,0,8,0,80,7,0,5,1,5,2,1,10,6,5,0,0,0,253,6,0,50,5,91107,1,3,1,17,85,3,0,1,5,0,0,4,0,0,1,10,342,0,2,2,17,0,6,2,0,2,14,4,4,5,3,0,8,1,0,0,3,1,1,0,0,4,5,0,2,0,5,0,1,5,2,0,3,11,2,5,0,5,6,6,1,1,0,3,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0
TCGA-22-5480-01,9101,149,37,66,88,44,90,41,56,40,0,50,317,155,0,9,2,0,123,0,31,0,31,0,17,23,9,308,56,37,9,1,1329,11,33,0,6,5,10,6,3,4,108,1,10,7,0,1,4,4,2,0,1,14,24,5,16,3,48,20,0,10,6,836,7,85,3,32,3,0,72,70,325,262,161,26,8,2,5,1,22,26,2,1,256,0,1,2,4,2,22,0,330,16,3,0,10,3,20,0,1,8,10,1,1,14,1,76,73,63,37,7,516,5,84,0,4,31,118,0,1,0,0,1,1,0,3,0,559,0,2,91,0,2,209,0,1,1,3,11,63,2,1,0,570,5,1,1,2,36,2,6,14,0,0,1,2,0,0,0,44,0,0,5,2,5,8,10,6,39,0,1,0,1,1,1,69,1,0,319,0,0,24,0,1,8,3,4,1,43,0,1,16,1,0,0,0,5,0,1,1,4,0,9,0,1,3,0,0,1,3,4,4,0,0,3,0,0,0,0,0,28,0,0
TCGA-22-5482-01,7210,441,85,309,9,50,12,334,86,3,69,392,1526,15,16,14,1,2,627,0,145,41,22,2,6,17,14,181,127,18,2,1,1,20,48,1,11,167,2,11,22,8,21,3,4,2,5,11,7,319,12,1,134,2,2,45,2,30,45,114,2,22,11,43,10,0,0,12,24,24,110,22,30,7,39,8,4,0,17,20,10,81,10,70,149,0,18,4,2,6,56,6,324,22,0,0,4,12,4,0,41,0,9,1,5,11,2,674,4,159,1,0,608,20,31,0,0,0,2,0,0,5,0,2,2,28,0,0,3,1,0,63,0,8,18,1,2,0,1,0,3,0,1,4,309,0,0,0,4,5,1,3,1,0,0,0,3,0,2,0,0,0,2,2,0,61,11,3,0,0,1,1,0,0,0,0,0,2,2,2,0,1,0,11,6,0,9,0,6,0,1,2,0,0,2,0,0,1,0,1,0,0,1,0,7,0,0,1,2,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0
TCGA-22-5483-01,273,482,0,127,34,33,23,2,27,11,0,286,1053,63,88,21,7,5,262,1,17,69,42,1,7,13,27,972,3,20,24,1,55,22,441,0,10,10,1,18,67,14,60,3,38,12,1,3,11,891,0,61,265,12,10,41,37,26,92,133,17,0,5,38,13,0,4,153,71,5,6,6,11,3,40,33,25,1,1,19,5,19,19,4,4,1,0,22,9,6,5,18,460,30,145,0,36,23,80,3,1,2,9,9,4,4,27,12,3737,14,6,1,4628,37,0,1,0,14,0,1,1,17,0,9,0,36,3,1,12,1,0,20,0,44,6,1,0,0,1,103,11,2,0,3,3948,0,2,1,76,2,5,7,0,0,0,0,1,3,0,3,0,8,0,0,1,14,12,21,0,1,0,0,0,2,30,0,28,5,3,0,1,0,1,103,0,0,4,1,0,7,0,0,8,1,1,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,2,4,0,0,0,2,1,0,0,0,0,0
TCGA-22-5485-01,7429,274,253,333,15,31,17,82,11,5,94,984,1572,355,89,15,0,227,2849,1,130,3,21,453,2,22,28,177,7,34,5,2,0,1,73,2,15,27,1,14,222,14,63,3,12,14,6,1,9,531,2,26,37,7,2,123,15,63,57,135,0,9,6,41,18,2,0,42,25,52,108,14,49,38,65,12,13,1,1,9,6,80,25,6,113,2,8,6,11,10,8,2,675,22,1,0,7,11,39,0,1,1,2,0,4,14,4,4,293,7,0,0,3446,26,3,0,0,3,4,1,2,1,0,11,1,18,0,0,1,0,2,11,0,3,8,0,0,32,7,0,0,0,0,18,221,0,1,0,82,49,5,2,11,2,0,3,3,0,0,1,77,1,0,0,2,23,15,0,1,0,1,0,0,2,1,0,0,5,0,1,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,4,4,0,0,4,0,0,0,0,5,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,5
