Unnamed: 0,CCNB1,ZWINT,PBK,GJB3,CBLC,KPNA2,HOXC13,ATAD2,HOXA10,IQANK1,RHOV,PRKCE,ALDH3B2,LMO7,AKR1B15,ARNTL2,HECW2,FAM83A,TGFBR2,GPT2,PYCR1,SLC9A3R2,RBMS2,BOP1,MYRF,RPS6KA2,PREX2,PPP1R14B,H2AFX,GSDMC,SLC1A1,LIMCH1,GADD45B,UTRN,TMEM100,CD55,TSKU,GPD1L,CITED2,PTPRM,KLK6,ALDH3B1,RECK,MYEOV,CASP14,RHOBTB2,ATP11A,SLC7A11,SYT12,LRRK2,TSPAN4,NCCRP1,DDX11,TMEM125,EEF1A2,C1QTNF6,PLEK2,FBXO32,ARHGAP29,NTN4,CYP24A1,STEAP1,PAX3,C2,DDAH1,KCNQ5,HIST1H2BD,TREM1,FOLR1,LEFTY2,RND1,STEAP4,SEMA3B,MDFI,TBX18,ENPP4,AKAP12,OLFM4,INHA,B3GNT3,LPCAT1,NR4A2,ULBP2,TNNT1,MLPH,COBL,ECEL1,SFTA2,PTGES,ADAMTSL4,SERTM1,B3GNT7,PRDM16,SLC16A4,EPHB2,KLHDC7B,SELE,ABCC2,KRT80,C15orf48,PROK2,RORC,GREM2,HOXA9,TMC5,SLC44A4,CAPN8,ELAVL2,PAEP,MAEL,TFF1,SMOC1,MAPK4,S100P
TCGA-22-5478-01,3195,4043,824,666,245,19176,675,7107,1311,5146,2585,1612,4178,3802,128,2725,1454,470,10280,5736,7471,4823,2986,6725,254,1499,168,4585,4429,1188,751,6979,3315,6071,148,10820,3766,4100,7754,2523,2,1869,595,18,10402,1328,1252,746,556,1300,2447,638,1687,2560,35,2240,998,28738,3779,1920,280,2218,18,690,6732,797,1569,803,670,29,356,2422,587,2909,880,1781,5767,298,438,1083,26798,1214,654,18,798,257,26,350,5035,443,549,1973,125,301,11023,2920,253,28,17487,228,6,339,28,63,1598,2298,145,2,9,5,105,864,962,2044
TCGA-22-5480-01,7344,3507,734,3805,2037,9874,675,3728,29,1163,987,977,789,7529,16,4372,654,163,4208,1573,4034,2208,1781,5035,192,2067,362,5602,3162,184,581,4145,3774,6171,73,5343,5469,1005,3667,3173,433,672,488,330,277,2085,4565,485,142,2663,3799,2184,2688,1028,86,2350,4185,5920,1784,1592,1419,341,22,1123,1239,213,159,593,969,9,1421,732,453,1983,26,575,895,15,12,332,7627,793,542,159,630,308,78,395,7045,331,8,462,731,319,4110,15368,10307,60,406,206,5,396,55,2,608,673,257,258,56,17,11,128,197,377
TCGA-22-5482-01,3930,3712,2719,11178,2677,7792,115,3853,139,6129,4729,532,3628,5631,425,8688,2221,13131,3309,3112,1991,1976,1978,5924,723,1906,72,8492,6130,1345,157,4122,1122,4749,19,11476,14830,543,3453,756,377,399,685,40,2,683,1772,13972,119,221,1301,881,2094,67,331,2144,1981,4177,1642,844,229,1596,12,349,656,541,39,1504,21,1,36,146,693,7244,32,101,537,2,72,291,10062,885,5412,1457,124,426,13,5,6825,1789,24,985,453,110,945,357,6,258,5333,202,5,15,19,54,9,74,7,1,12,2,4,1527,116,224
TCGA-22-5483-01,8899,6288,4192,69,1798,26815,543,10262,468,4418,1120,1566,3993,8593,2032,3714,886,83,6893,9020,14520,2400,3868,8337,302,2214,714,8416,7077,61,216,809,2915,18594,72,4153,11553,1179,1426,6491,169,1191,1090,290,4,792,5590,18029,149,671,2934,23,5690,2034,28,3910,693,2823,1475,1983,2140,4778,0,1131,1361,166,453,1035,65,3,205,170,3302,1232,455,5885,12778,4,88,323,7774,1637,148,663,3014,5891,68,8,1264,608,3,3463,121,417,1484,385,909,16691,3470,246,12,86,652,15,10489,581,33,36,243,7,4,1860,85,11600
TCGA-22-5485-01,5573,6311,1342,1089,3652,22770,106,5763,203,5558,3093,926,662,3580,92,7727,639,628,5369,2748,2462,2496,1700,12754,611,2359,117,5287,8845,3119,201,3594,1403,9843,291,5345,20790,1214,3329,733,12,1064,404,59,0,1754,5117,15148,158,2643,1216,674,2435,1507,86,898,95,3493,960,1870,60,1258,0,1424,1418,468,507,611,1998,5,927,1676,412,1944,3,377,570,271,28,210,14801,1351,214,1811,1980,948,9,1321,1865,629,46,1463,703,234,1043,134,47,240,1580,134,7,448,8,6,1233,1005,753,1,41,2,54,396,81,104
TCGA-22-5489-01,7633,2170,2013,3802,1852,13749,196,6932,220,1543,1307,831,513,7542,84,7660,1302,136,8869,1188,4048,2960,2034,6029,331,2045,273,4673,2982,94,500,2698,3278,5892,80,5243,6054,1508,3938,3597,178,1292,1269,317,339,5751,4379,344,1025,1272,3442,781,2591,599,719,3807,3946,5277,1661,1978,1860,632,311,1426,1531,580,269,764,914,6,276,812,418,1648,192,1334,1580,12,19,153,7041,676,296,3082,664,432,302,435,1751,654,4,1037,198,354,2743,12870,8592,54,503,312,14,357,62,23,332,740,112,17,10,44,2,968,117,266
TCGA-22-5491-01,5494,6289,2483,7020,4188,12324,399,5791,509,5380,9723,1193,14432,3001,263,3325,559,10881,2188,5792,4799,2133,2068,7029,1108,1072,216,8253,10778,845,361,1177,570,3423,52,8572,10241,3575,2352,887,249,1167,238,2009,4,231,1532,1100,48,834,565,1570,1291,581,111,530,878,2536,641,586,92,3183,4,474,1416,580,3041,111,511,3,199,1414,235,1780,990,466,252,218,14,4212,1143,656,2926,193,715,878,62,5,2640,153,14,562,16,98,1338,332,492,46,17196,2751,5,171,38,21,1087,2547,27,13,1,2,501,41,68,13572
TCGA-22-5492-01,3725,6682,1157,3357,1562,14344,832,8924,376,3744,3951,1301,3838,3901,39,4636,1425,4620,11304,5632,2450,2284,3043,3550,328,3957,246,3853,8058,2130,1477,3000,2842,6975,1081,7407,11834,2621,4296,1466,16,1466,521,58,7454,2555,4332,1287,213,5735,2602,184,3080,1339,39,790,687,3535,1357,5265,15073,2777,67,1771,3188,170,2718,979,1176,8,799,1481,293,3707,470,1273,1632,2,66,424,13208,818,306,37,2927,341,75,920,984,1120,10,2441,223,539,1208,1093,92,141,5432,320,20,526,133,125,2478,1341,469,3,2,4,8,51,73,459
TCGA-22-A5C4-01,3803,4222,885,766,410,9380,576,4884,1052,3228,1643,977,7118,2123,249,494,509,4326,5353,4362,3981,1624,1255,4492,539,3590,156,3197,2844,1281,551,8123,2980,6206,107,3670,4570,3722,6308,4425,12,643,142,83,8042,1917,2362,3299,1116,2076,647,929,1492,849,2629,3006,973,913,3890,1238,282,909,55,473,7241,1313,660,1486,623,4,616,972,201,6379,395,1157,772,42,461,233,20810,1281,420,204,2612,219,323,688,967,338,18,323,82,1793,363,1986,177,35,3012,79,7,158,12,127,1060,173,422,1,8,0,60,155,360,4692
TCGA-33-4532-01,8165,5053,1512,2339,2927,19400,69,5837,269,9154,4060,1363,3147,2022,34917,3955,241,883,3145,3177,7693,1833,957,10387,168,1256,92,5496,6264,308,888,1253,1270,1835,86,1150,5184,2467,1977,380,29,382,198,30,1,921,3232,6497,744,2803,709,1230,2590,946,27,524,881,2978,4142,1154,180,885,31,522,1146,410,832,381,940,6,895,1478,395,439,1,523,423,1514,26,972,9946,275,119,2332,1036,741,6,694,1315,203,80,314,200,215,1858,52,51,1251,2011,186,12,432,23,6,724,792,717,42,6,3,39,4,8,2657
TCGA-33-4533-01,5162,8959,2292,855,296,11368,1389,3306,1604,355,260,828,364,2581,18,1679,717,115,5299,1262,3802,1383,1985,2852,969,4367,1811,2536,3011,164,736,710,1298,3373,7656,6586,4893,1395,1794,2944,25,467,1263,9,135,1452,1826,250,102,322,1508,123,1682,41,3591,5483,849,1832,8826,1171,441,1208,1076,265,2998,230,1759,701,75,131,209,200,585,3446,1625,871,5286,48,92,142,3174,580,963,2138,1109,559,3021,2,1320,356,733,484,606,253,2697,239,468,23,1104,214,237,17,728,175,77,107,13,694,26,397,2,1229,1027,19
TCGA-33-4538-01,5501,3157,2487,1843,784,11015,118,4138,477,2056,4459,648,4719,3463,260,15085,427,687,2291,1927,1366,959,1415,2532,160,1434,155,3697,3665,2010,140,857,1160,3652,21,5873,7554,928,1030,467,77,861,284,6,0,300,4625,21446,152,304,348,220,1205,305,103,1537,307,2141,499,1350,626,2094,11,282,1044,52,242,237,138,0,59,791,157,927,1612,537,482,3,27,295,3485,1381,790,179,674,389,39,3,1608,182,14,698,44,98,701,146,672,111,1865,197,24,203,24,14,1391,2445,65,2,3,3,128,27,10,1391
TCGA-33-4547-01,2035,2972,630,2110,1957,7096,306,3277,340,3383,2476,1044,4838,2248,1917,3474,514,5438,4665,3297,1616,2107,2839,2098,429,2570,173,4178,1871,859,621,819,1030,4387,167,4448,5292,1138,1873,1011,165,607,393,73,294,1094,3644,1227,896,997,912,110,899,579,282,1324,363,4698,1267,1458,1021,1451,77,395,1667,763,107,745,820,12,670,944,538,1891,584,534,1165,234,32,920,5872,344,862,324,587,253,11,251,1961,319,3,588,135,369,2415,5425,286,101,749,277,31,221,88,5,1318,1882,244,45,31,9,28,83,27,2244
TCGA-33-4566-01,3734,1230,433,1482,945,5251,0,1971,51,838,4855,179,176,2804,155,7522,157,10703,1708,395,729,698,1613,1437,181,877,18,2218,769,2573,73,3757,699,610,1,5438,2237,853,869,1691,15,1244,135,185,1266,485,837,1901,133,158,841,1197,657,58,750,1924,1995,2164,985,1103,1055,788,0,630,676,1,664,1230,227,0,398,127,525,858,6,57,1004,0,156,387,2338,1186,47,983,765,1531,20,48,7215,573,0,158,41,418,1102,3029,5,3673,722,1570,0,732,0,4,358,19,36,1,162,0,545,1609,11,1247
TCGA-33-4582-01,6320,1820,1155,499,945,29320,435,3720,137,1200,1582,496,9879,1327,26,2107,147,789,1062,4031,3028,743,1303,3740,142,984,17,9590,6157,412,100,313,567,947,49,2529,8369,1330,3366,289,47,167,305,13,54,217,817,936,227,267,354,420,724,556,69,1084,1001,1488,637,346,207,1753,16,297,479,45,972,125,98,5,210,111,81,1392,323,624,130,0,8,129,6381,166,158,1027,1317,92,53,65,1069,78,33,384,65,35,148,75,2,24,725,176,1,41,4,0,926,28,14,4,1,3,14,10,15,1247
TCGA-33-4583-01,3834,2481,1394,764,342,4949,183,2228,110,1428,701,177,959,1085,44,2008,73,145,399,1691,922,161,256,916,104,573,23,2650,2369,395,47,618,429,1043,1,2981,6333,131,187,101,566,43,184,79,0,149,495,2407,12,261,122,398,764,91,29,170,1378,308,99,163,3,881,1,132,142,89,717,92,49,0,49,127,6,439,215,69,121,35,4,547,1630,1481,204,376,120,23,14,67,3190,36,7,37,223,25,62,48,50,346,470,25,0,15,7,6,46,50,28,26,6,2,0,41,6,246
TCGA-33-4586-01,4490,2381,871,1442,1030,17563,860,4880,13,3001,1260,799,3870,1424,1202,9134,376,2270,2692,4176,5473,1078,1409,4499,170,1582,99,5843,4148,359,223,1030,996,4935,54,3765,17836,1406,1300,1135,734,297,493,13,2,585,1897,9320,127,1509,828,16,1712,344,877,1428,354,1995,497,1598,210,2230,16,300,438,227,1384,780,480,3,1026,315,184,1507,390,481,685,607,23,41,7664,406,409,4270,511,267,51,273,1458,297,389,733,286,132,1202,65,134,1102,210,145,11,82,15,2,326,395,139,6,87,62,16,154,39,39
TCGA-33-4587-01,5111,11791,3260,229,1732,14051,402,9275,1,2238,2051,822,2587,6354,114,2071,882,366,1812,7692,1925,2881,969,4924,544,5369,73,6744,4349,78,329,7742,895,11301,1844,3369,3603,685,4772,567,931,587,877,25,7,1521,9200,369,640,533,1442,63,5989,3772,21,1228,430,2714,741,257,13,54,23,627,4005,5,999,333,1321,106,229,63,854,5692,3,6551,1832,758,441,13,5845,1385,56,377,3564,3241,718,12,207,275,2,772,11,181,4080,98,76,37,5587,254,0,431,1,1,2227,1443,36,124,2,26,5,259,864,183
TCGA-33-4589-01,7504,2373,1072,6064,2507,7820,510,1434,73,511,1222,161,3496,840,1198,9548,92,15607,1792,1912,558,540,395,3598,18,551,21,12730,1877,2980,32,415,432,347,9,2480,3015,241,564,102,3767,200,366,107,412,170,102,3060,53,95,823,1237,252,65,6,1083,21951,2553,1618,722,932,9938,0,632,70,96,775,1009,2,0,121,260,193,2968,2,194,167,10,7,745,2933,80,916,4313,21,4,11,11,5355,97,0,394,14,27,1600,202,75,31,1039,2438,22,45,4,2,22,169,0,862,138,0,0,32,0,6259
TCGA-33-6737-01,15026,5075,3444,4292,8503,21752,2,8997,753,9954,20389,1048,1955,21853,4730,3439,1329,76467,9863,6037,6635,6415,2846,17325,5538,4771,2089,13482,8946,3306,229,10740,6786,5851,270,45244,36222,2540,5140,9075,1487,12420,602,878,10147,2974,9767,15885,2345,6351,2563,3532,2580,2107,133,4870,2232,2820,3926,3850,9938,1647,0,1578,8411,26,1965,6378,3328,8,4143,7807,2208,4283,6,794,32898,472,1241,7125,20430,12685,128,166,13553,2950,6,8956,14470,1806,8,1050,280,9353,615,159,1228,9543,9057,259,64,3302,41,50,2727,791,2430,1,343,2,8142,10582,1209,164204
TCGA-33-6738-01,415,2869,419,1089,4542,12962,339,1553,46,5594,5076,702,2015,6000,2178,3217,323,863,3798,2796,8889,2178,1422,3222,795,869,106,5167,4289,319,321,4353,2053,3008,207,11182,15907,10238,7857,391,410,1405,182,754,574,580,4031,9849,69,234,1036,258,686,3220,4079,5504,245,1304,643,2848,1573,4177,3,341,2484,14,1963,148,2643,16,384,320,119,266,23,1630,2455,1202,18,5022,13101,1219,412,6052,4716,456,2271,357,2037,104,9,2328,315,108,3787,185,236,3540,5866,216,1,554,7,5,1631,13795,496,1,14,1,58,95,29,23116
TCGA-33-A4WN-01,4743,3143,936,1711,1727,17232,143,3076,222,4170,5466,972,20209,1183,248,3145,194,3727,1609,5045,1058,1377,705,4903,963,1035,94,3313,3322,522,47,1540,1271,6181,31,6017,7413,1244,972,293,81,400,311,113,0,291,1778,6694,63,636,529,729,1799,692,63,826,97,5754,192,314,6,721,15,375,430,452,1297,239,107,2,100,179,205,2328,517,965,332,1,40,677,5560,1228,77,968,1395,1239,31,52,2914,795,2,417,363,114,1603,122,52,21668,5060,99,3,56,5,28,304,398,105,3,19,2,4,727,28,336
TCGA-33-A5GW-01,2834,1646,458,4061,2632,8957,190,1995,503,4760,14353,617,7996,1493,1311,2220,623,41274,1804,797,1155,2022,1310,3292,1363,1395,123,5046,4430,953,508,3103,762,2659,53,2745,15431,1104,2729,620,65,579,312,210,59,386,1222,6980,29,789,226,1495,1019,764,152,559,177,2593,862,1257,25,806,3,202,482,182,603,102,415,2,121,827,91,1122,614,382,112,198,35,1351,2268,470,607,58,1492,278,29,227,4790,194,33,924,93,50,1452,97,142,432,947,319,2,58,4,31,883,1630,184,4,13,1,10,24,9,2074
TCGA-33-AAS8-01,2709,1872,890,366,1782,9431,63,1893,365,1534,1879,905,226,2074,647,7150,193,252,1262,4581,4278,1586,1074,5574,161,893,35,7354,8025,177,40,3749,861,2260,9,2473,8446,724,945,282,94,137,824,11,35,819,1509,16177,74,941,471,58,1243,480,113,615,84,1068,379,537,36,1053,42,568,541,321,104,276,697,4,771,703,462,1764,981,135,450,126,109,81,9299,449,172,504,866,318,2,249,2405,145,46,205,417,50,226,72,13,209,453,99,2,213,2,173,368,651,714,1,82,2,126,915,143,52
TCGA-33-AASB-01,5605,1628,5763,1316,1069,11040,711,4476,806,5214,20125,721,1633,13864,5038,2567,435,55845,2067,7968,6419,2370,949,13418,2294,4491,41,11329,3401,5440,185,2826,5016,1106,12,10610,17675,1373,1838,7636,8540,5221,194,2853,33887,3255,32134,13947,754,991,985,2874,3692,1661,54657,3250,2914,2103,482,1477,25469,2203,6,1038,1764,71,1125,11399,1711,2,1682,12654,2102,3045,13,1850,4593,253,6081,4837,11702,3650,484,796,10414,1431,62,1077,8995,1467,7,713,380,2131,1497,1067,20,5019,5799,301,35,3531,754,24,1161,885,3065,5,18909,3,3768,7840,4749,44029
TCGA-33-AASD-01,3041,1692,872,4599,3236,7156,401,4289,617,4202,2518,726,1927,1263,6902,5761,211,652,2223,824,853,863,695,3934,237,593,27,4180,9220,270,69,3409,939,5020,0,5454,21258,555,476,180,160,199,180,3895,3,448,5842,53997,304,247,536,102,2793,32,66,1726,5812,5768,499,3198,489,714,8,249,225,48,987,989,12,14,27,15,650,3051,1379,82,311,98,28,160,3559,3120,886,696,125,50,27,1,1822,426,333,469,1573,49,1455,162,15,1376,410,51,0,9,14,39,3,26,10,0,8,1,4,1491,60,115
TCGA-33-AASI-01,3021,3834,1063,3152,4208,6592,78,3428,534,3508,5964,363,1212,10845,165,3111,295,3350,2139,2417,3498,2295,4150,5899,1149,2320,47,10538,9623,2085,262,2140,912,1556,9,25958,8849,1143,988,2912,1,10676,62,229,7,4613,4758,4645,1923,161,1071,14,2443,298,57,5217,8644,1353,325,2513,8533,1933,0,1387,988,17,1950,65,298,1,357,1441,9400,4093,4,55,1306,1,161,4225,1452,1133,6,3992,8113,3502,75,93,17511,268,0,1683,25,586,1875,301,114,313,17687,413,1,1080,3,53,191,62,1292,4,2,10,552,16048,45,10534
TCGA-33-AASJ-01,3705,3499,1863,3868,2153,20080,20,3461,249,3032,4176,795,1024,3883,310,3783,222,829,689,541,4249,517,1205,4870,614,136,15,6510,6433,6739,34,860,1715,2601,6,2994,4361,1685,809,91,28,140,85,22,0,203,2316,4227,31,399,323,355,4154,200,54,1398,946,788,192,509,22,1917,9,256,345,399,837,114,39,0,77,118,349,1881,1037,102,98,2,24,2013,6681,1578,354,1588,70,81,4,14,475,177,4,219,20,53,300,182,12,35,5012,159,0,10,0,20,71,37,28,0,9,0,3,11,11,120
TCGA-33-AASL-01,4995,4782,666,3146,3386,5785,652,3189,199,4550,1364,314,4030,2676,3222,7103,140,1633,397,3275,435,575,524,4767,71,802,101,7234,2023,4922,97,549,644,1700,3,8521,2579,1117,241,308,3487,172,152,234,12,167,525,2346,18,393,360,2670,2012,60,1649,659,426,1532,150,178,50,3668,25,508,148,288,1002,61,0,0,75,878,179,2487,1276,307,57,1,130,1528,1996,470,172,3066,997,226,16,13,3081,129,6,231,47,17,94,305,41,71,3340,661,1,19,8,45,13,89,5,36,47,1,5,11,8,401
TCGA-34-2596-01,3935,2592,1265,594,1345,17371,569,2258,508,2369,1118,717,943,3171,92,3916,800,225,4243,3867,2180,1134,1594,2866,324,2289,195,2169,5558,213,228,33929,1163,5521,44,5145,6492,1243,1274,1922,0,584,421,27,1,786,3177,14457,96,913,818,82,1245,217,65,1614,317,2002,589,1314,33,320,51,394,602,304,1482,507,143,10,129,342,303,513,763,918,2205,46,72,281,6128,895,183,1082,224,710,287,80,1486,302,19,1267,293,104,1850,158,266,106,203,53,21,66,42,10,282,362,15,81,0,1653,0,2180,578,117
TCGA-34-2600-01,1862,2605,236,13285,6109,3535,507,2199,402,4415,8728,952,8020,1793,41,1049,320,4571,1520,1162,2355,2138,1882,3891,279,1477,111,4741,1817,317,139,545,6259,3502,223,7734,3429,2413,5462,1389,2,363,223,718,2428,503,2674,50,15,1459,529,676,1428,1368,14,833,631,2075,1522,338,90,147,244,233,379,39,471,268,423,19,254,574,362,1179,740,997,345,489,74,2718,4725,786,296,83,2043,320,224,310,705,558,8,524,49,80,149,169,122,26,2677,362,25,106,8,28,234,874,74,27,1,14419,4,24,292,1641
TCGA-34-5234-01,2763,1622,703,2662,997,4140,336,945,255,750,2842,871,2531,3880,434,4728,536,4209,6991,965,1725,3691,2022,1131,390,2129,283,6522,2136,998,642,2179,3400,1739,1376,8807,5404,1677,3362,1173,357,2080,895,845,261,1577,1372,1416,210,4654,4349,1463,303,4022,96,2432,6517,3486,2509,4239,1723,6454,1,1032,1472,146,548,1924,3110,45,1909,3136,421,5037,38,1560,1437,1101,5,1375,7674,314,965,368,1623,293,29,4337,2283,498,3,1086,98,1900,1492,385,730,84,1933,6185,30,943,132,14,1679,3573,1144,12,120,56,88,45,29,25645
TCGA-34-5240-01,4239,4440,1029,1548,2200,13163,1,2371,370,1527,1499,334,403,3487,488,3513,634,12,4009,3778,2995,1035,1068,1066,21,864,189,1663,3137,286,391,4605,1637,6335,114,7641,6211,1521,1093,2125,1,508,871,83,1,489,2109,21681,17,324,1020,244,1386,1499,82,1077,796,2257,4038,1208,31,1063,12,425,1324,63,1432,1032,70,14,122,164,370,1061,7,353,623,0,10,1129,3296,378,468,402,483,1408,6,39,238,191,39,427,43,236,182,59,57,18,11160,486,6,379,42,6,86,181,9,4,11,18,2,1107,4,150
TCGA-34-5241-01,3488,3207,1008,1823,2032,5937,203,2886,253,1973,1991,516,2101,5430,416,17126,349,7422,5371,3457,1084,1724,2762,2283,142,1936,347,4173,3418,904,722,1738,2337,2193,264,4835,4776,1162,3228,1179,18,1008,684,148,0,835,1575,554,442,2043,1893,5226,1277,972,68,1832,892,9734,2883,1812,1103,4620,10,901,802,109,1542,2585,799,17,835,1647,718,2399,573,1910,1588,64,22,1443,5735,275,929,1378,933,258,45,873,1632,1739,15,520,48,870,1032,297,458,42,2734,6390,27,202,24,17,1141,1037,157,5,25,3,10,46,26,2663
TCGA-34-5927-01,4638,4471,963,1022,1922,22711,331,6232,172,6184,5753,2473,545,8040,401,3658,782,513,6677,4575,5669,1318,1749,5271,3200,2419,314,4684,7102,158,803,615,1339,11300,52,6128,5943,650,3189,1941,20,390,274,146,107,641,2630,2308,46,2045,1958,50,1758,1132,7841,2537,321,3150,1352,546,324,1212,2706,469,5990,8412,3911,483,310,15,344,1882,981,1769,1900,1182,1328,138,102,572,8531,4892,421,1357,411,333,5227,143,1854,369,1,431,221,424,1435,261,124,32,4937,198,4,87,16,180,4021,6410,244,478,28,5,7,65,552,331
TCGA-34-5928-01,4693,3621,877,5225,2664,23042,671,7384,434,9925,3950,1636,5690,5025,1096,6737,1085,3300,13186,2130,5604,3037,6195,12329,739,4377,568,6857,3302,1317,691,3048,2540,7335,202,12116,13809,1143,2341,3126,197,959,1832,263,5800,2213,7629,267,1133,926,3540,4061,1169,594,13746,18496,736,21136,7148,1969,11943,3494,16,1417,3176,274,1409,6803,258,146,411,393,1767,9651,44,1479,8595,128,162,3599,18573,2175,792,7791,271,326,1744,96,9188,3203,18,759,1133,675,13876,612,238,43,3767,735,85,314,233,107,279,279,57,75,53,14,14,50,370,683
TCGA-34-5929-01,4851,3457,2558,2222,3245,20843,160,5024,1088,3510,5903,2667,899,5927,62,5419,1579,479,6255,9647,10423,4929,2961,9174,1206,2425,215,10968,10951,437,236,887,2237,8158,94,12974,6330,895,1396,3338,517,566,377,15,45,1575,6377,1222,776,2148,2638,72,3225,1024,676,1843,2574,1863,3323,12726,49,2293,1008,1467,6200,3092,529,682,327,18,652,1131,830,5548,2578,703,1286,172,47,416,16930,1743,672,4676,740,139,1063,398,5478,356,7,1451,266,491,11713,18893,63,12,2316,246,9,151,127,326,303,5521,96,37,39,5,11,40,516,1203
TCGA-34-7107-01,4891,3624,2691,1943,1076,16546,144,4588,316,2721,4829,683,5251,4799,92,4101,861,546,3949,1683,2267,1875,3852,3793,417,1135,208,4357,6131,137,206,897,2352,4468,52,4518,5333,2315,1299,1294,24,733,1145,92,0,743,2862,1483,36,431,1311,425,2294,89,32,1760,672,3984,556,584,147,550,62,1049,562,1400,318,499,130,16,113,270,203,2166,111,326,2080,15,40,130,4799,732,772,592,257,1256,91,53,519,598,2,354,88,156,1295,359,640,79,1692,70,1,55,36,22,92,108,41,216,17,476,5,28,20,50
TCGA-34-8454-01,5372,2098,671,3290,941,10024,181,4394,234,3014,4316,941,1933,2442,137,6029,701,25841,5405,2209,2468,2067,3792,5581,1633,2402,228,3359,4757,3984,121,1098,3062,2708,51,2218,5682,986,3119,1084,1,823,485,900,3,1220,3953,1412,493,2299,1786,164,1985,508,39,1185,1714,2327,882,2553,1008,2017,4,805,957,37,462,595,433,19,1372,1520,278,2334,698,346,1834,3,24,67,7209,1312,176,209,694,199,28,303,2064,727,0,464,131,241,1119,275,1326,58,442,167,28,199,41,419,757,880,293,27,4,3,1,73,19,109
TCGA-34-8455-01,1837,2265,198,5096,2222,5849,60,2821,99,4323,5127,915,1988,3934,235,2817,501,11958,5335,752,1566,1782,2550,4098,531,1720,170,2984,2181,1041,301,1622,2047,2843,508,2007,9974,1555,2439,1094,5,480,292,2912,11,1630,3350,2188,46,3073,955,54,1461,395,124,1020,1637,2867,673,1477,15190,910,4,661,891,587,599,2247,740,7,234,503,398,3193,9,696,1765,60,11,404,6626,889,798,1353,1179,173,11,415,734,441,1,670,111,175,3906,1033,65,56,199,83,4,363,27,13,522,839,261,0,5,5,12,7,21,1779
TCGA-34-A5IX-01,4367,1563,771,8763,1547,8552,166,5332,290,3134,4890,548,2297,2044,718,7337,290,19025,2138,676,1188,1737,806,10408,174,2253,38,8216,1637,2670,493,342,940,966,17,3366,6185,582,4625,404,17,395,104,27,8590,621,5076,291,21,319,575,563,898,541,24,676,782,3671,1391,405,712,1670,1,259,491,241,383,2182,179,2,747,2128,179,1700,482,713,309,180,60,61,5010,341,1260,1025,2001,145,6,165,271,555,1,89,37,84,906,664,58,18,821,291,9,132,5,61,233,210,195,238,70,0,25,1589,284,115
TCGA-37-3783-01,11338,3348,2701,6723,1743,15621,211,5074,411,1542,6592,423,4542,1311,1103,5279,283,14227,3296,1040,1476,1079,737,3718,87,382,148,8796,3111,1201,186,243,2367,478,11,33915,2919,550,1122,619,51,358,331,27,3475,196,1039,357,41,705,1228,1478,461,208,967,1456,2529,1204,897,293,496,1989,3,605,202,31,826,1386,18,13,217,25229,52,1975,398,575,383,118,7,223,1740,2148,1973,375,77,756,48,13,1651,122,0,200,17,155,882,2557,1628,31,1260,984,333,215,1,17,144,280,12,4,9,1,0,147,6,2171
TCGA-37-3792-01,11262,4017,1135,2294,205,19285,33,3537,439,718,6794,803,1037,2700,64,5826,606,4097,10167,456,1206,1650,2998,2032,182,1386,302,3456,3733,906,761,2854,5085,3489,25,7888,3530,1165,3552,3608,8,2607,1282,3893,92,1231,2101,2769,1149,775,6154,270,1922,616,390,1622,5148,1560,4557,1882,21384,1319,2,1948,2139,117,3468,8849,609,0,867,1184,200,1021,35,2947,898,13,91,3231,14330,4485,721,2631,778,772,282,776,1449,1186,0,1831,58,179,4748,9602,998,77,5891,1321,174,1006,2,76,726,148,971,4,22,2,5,11,2,2905
TCGA-37-4130-01,6927,3282,2384,1,376,4748,151,1241,56,50,13,179,2,1532,0,728,137,8,2740,5456,3215,953,336,1483,778,254,442,4213,2216,30,41,116,2427,1296,44,2907,430,279,1784,321,1,892,197,57,0,571,2430,468,16,1250,2555,243,557,828,20,352,416,208,4973,723,46,87,3,1830,2084,20,1113,200,538,9,828,55,276,3706,4,544,439,1,2937,585,2544,555,16,21,1060,133,51,50,62,239,0,601,34,256,630,340,45,1813,17,1136,22,108,173,17,48,1964,21,0,4,4,125,417,626,55687
TCGA-37-4133-01,4698,3932,2222,892,1483,9622,2,3608,140,4063,2984,1190,2301,2665,4049,5746,180,287,2162,1383,7282,945,796,2689,153,326,54,5625,4274,2705,211,2630,1922,732,72,14622,7563,2934,2534,256,73,382,227,65,11,208,686,4366,82,383,845,197,799,1076,215,1516,305,3987,1608,3059,161,8547,2,421,715,8,1285,281,183,6,220,1830,53,1221,352,671,201,17,7,3766,2517,2542,224,287,1519,168,306,204,837,80,60,1813,27,141,1182,83,82,744,3446,2255,8,18,4,54,1253,199,269,3,4,19,0,10,1,3565
TCGA-37-4135-01,13069,3068,957,47,859,7973,277,1512,17,549,567,347,752,834,153,922,146,168,841,2580,6283,1483,524,2647,265,384,16,6064,2139,67,233,1211,2160,492,929,6108,6589,666,3950,211,393,397,257,3842,0,101,454,433,267,605,2402,53,1633,3137,87,560,599,1547,699,374,99,268,3,332,529,82,1002,1008,1953,109,317,201,111,7171,1,2145,104,10,25,52,1621,734,784,2227,719,268,57,282,324,103,0,184,17,264,271,136,16,186,652,1006,10,665,4,2,263,2192,43,33,7,10,13,16,111,881
